pokemon_id,sort_order,kind,move
98,100,machine,thief
98,70,machine,toxic
98,230,machine,water pulse
99,130,machine,attract
99,40,machine,blizzard
99,10,machine,cut
99,70,machine,dig
99,220,machine,dive
99,90,machine,double team
99,200,machine,facade
99,150,machine,frustration
99,190,machine,hail
99,160,machine,hidden power
99,50,machine,hyper beam
99,30,machine,ice beam
99,120,machine,protect
99,170,machine,rain dance
99,100,machine,rest
99,140,machine,return
99,180,machine,rock smash
99,230,machine,rock tomb
99,210,machine,secret power
99,60,machine,strength
99,20,machine,surf
99,110,machine,thief
99,80,machine,toxic
99,240,machine,water pulse
100,40,machine,double team
100,150,machine,facade
100,60,machine,flash
100,110,machine,frustration
100,120,machine,hidden power
100,50,machine,light screen
100,90,machine,protect
100,130,machine,rain dance
100,70,machine,rest
100,100,machine,return
100,170,machine,secret power
100,180,machine,shock wave
100,160,machine,taunt
100,80,machine,thief
100,20,machine,thunder
100,10,machine,thunderbolt
100,140,machine,torment
100,30,machine,toxic
101,50,machine,double team
101,160,machine,facade
101,70,machine,flash
101,120,machine,frustration
101,130,machine,hidden power
101,10,machine,hyper beam
101,60,machine,light screen
101,100,machine,protect
101,140,machine,rain dance
101,80,machine,rest
101,110,machine,return
101,180,machine,secret power
101,190,machine,shock wave
101,170,machine,taunt
101,90,machine,thief
101,30,machine,thunder
101,20,machine,thunderbolt
101,150,machine,torment
101,40,machine,toxic
102,140,machine,attract
102,220,machine,bullet seed
102,50,machine,double team
102,190,machine,facade
102,80,machine,flash
102,160,machine,frustration
102,130,machine,giga drain
102,170,machine,hidden power
102,60,machine,light screen
102,110,machine,protect
102,40,machine,psychic
102,70,machine,reflect
102,90,machine,rest
102,150,machine,return
102,210,machine,secret power
102,200,machine,skill swap
102,120,machine,sludge bomb
102,20,machine,solar beam
102,10,machine,strength
102,180,machine,sunny day
102,100,machine,thief
102,30,machine,toxic
103,150,machine,attract
103,230,machine,bullet seed
103,60,machine,double team
103,200,machine,facade
103,90,machine,flash
103,170,machine,frustration
103,140,machine,giga drain
103,180,machine,hidden power
103,10,machine,hyper beam
103,70,machine,light screen
103,120,machine,protect
103,50,machine,psychic
103,80,machine,reflect
103,100,machine,rest
103,160,machine,return
103,220,machine,secret power
103,210,machine,skill swap
103,130,machine,sludge bomb
103,30,machine,solar beam
103,20,machine,strength
103,190,machine,sunny day
103,110,machine,thief
103,40,machine,toxic
104,260,machine,aerial ace
104,140,machine,attract
104,30,machine,blizzard
104,230,machine,brick break
104,60,machine,dig
104,80,machine,double team
104,50,machine,earthquake
104,210,machine,facade
104,90,machine,fire blast
104,10,machine,flamethrower
104,220,machine,focus punch
104,160,machine,frustration
104,180,machine,hidden power
104,20,machine,ice beam
104,170,machine,iron tail
104,120,machine,protect
104,100,machine,rest
104,150,machine,return
104,200,machine,rock smash
104,250,machine,rock tomb
104,130,machine,sandstorm
104,240,machine,secret power
104,40,machine,strength
104,190,machine,sunny day
104,110,machine,thief
104,70,machine,toxic
105,270,machine,aerial ace
105,150,machine,attract
105,30,machine,blizzard
105,240,machine,brick break
105,70,machine,dig
105,90,machine,double team
105,60,machine,earthquake
105,220,machine,facade
105,100,machine,fire blast
105,10,machine,flamethrower
105,230,machine,focus punch
105,170,machine,frustration
105,190,machine,hidden power
105,40,machine,hyper beam
105,20,machine,ice beam
105,180,machine,iron tail
105,130,machine,protect
105,110,machine,rest
105,160,machine,return
105,210,machine,rock smash
105,260,machine,rock tomb
105,140,machine,sandstorm
105,250,machine,secret power
105,50,machine,strength
105,200,machine,sunny day
105,120,machine,thief
105,80,machine,toxic
106,80,machine,attract
106,170,machine,brick break
106,200,machine,bulk up
106,40,machine,double team
106,20,machine,earthquake
106,150,machine,facade
106,160,machine,focus punch
106,100,machine,frustration
106,110,machine,hidden power
106,70,machine,protect
106,120,machine,rain dance
106,50,machine,rest
106,90,machine,return
106,140,machine,rock smash
106,190,machine,rock tomb
106,180,machine,secret power
106,10,machine,strength
106,130,machine,sunny day
106,60,machine,thief
106,30,machine,toxic
107,80,machine,attract
107,170,machine,brick break
107,200,machine,bulk up
107,40,machine,double team
107,20,machine,earthquake
107,150,machine,facade
107,160,machine,focus punch
107,100,machine,frustration
107,110,machine,hidden power
107,70,machine,protect
107,120,machine,rain dance
107,50,machine,rest
107,90,machine,return
107,140,machine,rock smash
107,190,machine,rock tomb
107,180,machine,secret power
107,10,machine,strength
107,130,machine,sunny day
107,60,machine,thief
107,30,machine,toxic
108,200,machine,attract
108,50,machine,blizzard
108,310,machine,brick break
108,10,machine,cut
108,120,machine,dig
108,140,machine,double team
108,110,machine,earthquake
108,290,machine,facade
108,150,machine,fire blast
108,20,machine,flamethrower
108,300,machine,focus punch
108,220,machine,frustration
108,240,machine,hidden power
108,60,machine,hyper beam
108,40,machine,ice beam
108,230,machine,iron tail
108,180,machine,protect
108,250,machine,rain dance
108,160,machine,rest
108,210,machine,return
108,280,machine,rock smash
108,330,machine,rock tomb
108,190,machine,sandstorm
108,320,machine,secret power
108,270,machine,shadow ball
108,340,machine,shock wave
108,80,machine,solar beam
108,70,machine,strength
108,260,machine,sunny day
108,30,machine,surf
108,170,machine,thief
108,100,machine,thunder
108,90,machine,thunderbolt
108,130,machine,toxic
108,350,machine,water pulse
109,120,machine,attract
109,50,machine,double team
109,200,machine,facade
109,60,machine,fire blast
109,10,machine,flamethrower
109,70,machine,flash
109,140,machine,frustration
109,150,machine,hidden power
109,100,machine,protect
109,160,machine,rain dance
109,80,machine,rest
109,130,machine,return
109,220,machine,secret power
109,180,machine,shadow ball
109,230,machine,shock wave
109,110,machine,sludge bomb
109,170,machine,sunny day
109,210,machine,taunt
109,90,machine,thief
109,30,machine,thunder
109,20,machine,thunderbolt
109,190,machine,torment
109,40,machine,toxic
110,130,machine,attract
110,60,machine,double team
110,210,machine,facade
110,70,machine,fire blast
110,10,machine,flamethrower
110,80,machine,flash
110,150,machine,frustration
110,160,machine,hidden power
110,20,machine,hyper beam
110,110,machine,protect
110,170,machine,rain dance
110,90,machine,rest
110,140,machine,return
110,230,machine,secret power
110,190,machine,shadow ball
110,240,machine,shock wave
110,120,machine,sludge bomb
110,180,machine,sunny day
110,220,machine,taunt
110,100,machine,thief
110,40,machine,thunder
110,30,machine,thunderbolt
110,200,machine,torment
110,50,machine,toxic
111,170,machine,attract
111,40,machine,blizzard
111,90,machine,dig
111,110,machine,double team
111,80,machine,earthquake
111,250,machine,facade
111,120,machine,fire blast
111,20,machine,flamethrower
111,190,machine,frustration
111,210,machine,hidden power
111,30,machine,ice beam
111,200,machine,iron tail
111,150,machine,protect
111,220,machine,rain dance
111,130,machine,rest
111,180,machine,return
111,10,machine,roar
111,240,machine,rock smash
111,270,machine,rock tomb
111,160,machine,sandstorm
111,260,machine,secret power
111,280,machine,shock wave
111,50,machine,strength
111,230,machine,sunny day
111,140,machine,thief
111,70,machine,thunder
111,60,machine,thunderbolt
111,100,machine,toxic
112,200,machine,attract
112,60,machine,blizzard
112,300,machine,brick break
112,10,machine,cut
112,120,machine,dig
112,140,machine,double team
112,110,machine,earthquake
112,280,machine,facade
112,150,machine,fire blast
112,30,machine,flamethrower
112,290,machine,focus punch
112,220,machine,frustration
112,240,machine,hidden power
112,70,machine,hyper beam
112,50,machine,ice beam
112,230,machine,iron tail
112,180,machine,protect
112,250,machine,rain dance
112,160,machine,rest
112,210,machine,return
112,20,machine,roar
112,270,machine,rock smash
112,320,machine,rock tomb
112,190,machine,sandstorm
112,310,machine,secret power
112,330,machine,shock wave
112,80,machine,strength
112,260,machine,sunny day
112,40,machine,surf
112,170,machine,thief
112,100,machine,thunder
112,90,machine,thunderbolt
112,130,machine,toxic
113,190,machine,attract
113,30,machine,blizzard
113,320,machine,brick break
113,370,machine,calm mind
113,120,machine,double team
113,90,machine,earthquake
113,300,machine,facade
113,140,machine,fire blast
113,10,machine,flamethrower
113,150,machine,flash
113,310,machine,focus punch
113,210,machine,frustration
113,290,machine,hail
113,240,machine,hidden power
113,40,machine,hyper beam
113,20,machine,ice beam
113,230,machine,iron tail
113,130,machine,light screen
113,170,machine,protect
113,110,machine,psychic
113,250,machine,rain dance
113,160,machine,rest
113,200,machine,return
113,280,machine,rock smash
113,360,machine,rock tomb
113,220,machine,safeguard
113,180,machine,sandstorm
113,350,machine,secret power
113,270,machine,shadow ball
113,380,machine,shock wave
113,330,machine,skill swap
113,340,machine,snatch
113,60,machine,solar beam
113,50,machine,strength
113,260,machine,sunny day
113,80,machine,thunder
113,70,machine,thunderbolt
113,100,machine,toxic
113,390,machine,water pulse
114,120,machine,attract
114,200,machine,bullet seed
114,10,machine,cut
114,50,machine,double team
114,180,machine,facade
114,60,machine,flash
114,140,machine,frustration
114,110,machine,giga drain
114,150,machine,hidden power
114,20,machine,hyper beam
114,90,machine,protect
114,70,machine,rest
114,130,machine,return
114,170,machine,rock smash
114,190,machine,secret power
114,100,machine,sludge bomb
114,30,machine,solar beam
114,160,machine,sunny day
114,80,machine,thief
114,40,machine,toxic
115,360,machine,aerial ace
115,210,machine,attract
115,60,machine,blizzard
115,330,machine,brick break
115,10,machine,cut
115,130,machine,dig
115,150,machine,double team
115,120,machine,earthquake
115,310,machine,facade
115,160,machine,fire blast
115,30,machine,flamethrower
115,320,machine,focus punch
115,230,machine,frustration
115,300,machine,hail
115,250,machine,hidden power
115,70,machine,hyper beam
115,50,machine,ice beam
115,240,machine,iron tail
115,190,machine,protect
115,260,machine,rain dance
115,170,machine,rest
115,220,machine,return
115,20,machine,roar
115,290,machine,rock smash
115,350,machine,rock tomb
115,200,machine,sandstorm
115,340,machine,secret power
115,280,machine,shadow ball
115,370,machine,shock wave
115,90,machine,solar beam
115,80,machine,strength
115,270,machine,sunny day
115,40,machine,surf
115,180,machine,thief
115,110,machine,thunder
115,100,machine,thunderbolt
115,140,machine,toxic
115,380,machine,water pulse
116,90,machine,attract
116,30,machine,blizzard
116,170,machine,dive
116,50,machine,double team
116,150,machine,facade
116,110,machine,frustration
116,140,machine,hail
116,120,machine,hidden power
116,20,machine,ice beam
116,80,machine,protect
116,130,machine,rain dance
116,70,machine,rest
116,100,machine,return
116,160,machine,secret power
116,10,machine,surf
116,40,machine,toxic
116,180,machine,water pulse
116,60,machine,waterfall
117,100,machine,attract
117,30,machine,blizzard
117,180,machine,dive
117,60,machine,double team
117,160,machine,facade
117,120,machine,frustration
117,150,machine,hail
117,130,machine,hidden power
117,40,machine,hyper beam
117,20,machine,ice beam
117,90,machine,protect
117,140,machine,rain dance
117,80,machine,rest
117,110,machine,return
117,170,machine,secret power
117,10,machine,surf
117,50,machine,toxic
117,190,machine,water pulse
117,70,machine,waterfall
118,90,machine,attract
118,30,machine,blizzard
118,170,machine,dive
118,50,machine,double team
118,150,machine,facade
118,110,machine,frustration
118,140,machine,hail
118,120,machine,hidden power
118,20,machine,ice beam
118,80,machine,protect
118,130,machine,rain dance
118,70,machine,rest
118,100,machine,return
118,160,machine,secret power
118,10,machine,surf
118,40,machine,toxic
118,180,machine,water pulse
118,60,machine,waterfall
119,100,machine,attract
119,30,machine,blizzard
119,180,machine,dive
119,60,machine,double team
119,160,machine,facade
119,120,machine,frustration
119,150,machine,hail
119,130,machine,hidden power
119,40,machine,hyper beam
119,20,machine,ice beam
119,90,machine,protect
119,140,machine,rain dance
119,80,machine,rest
119,110,machine,return
119,170,machine,secret power
119,10,machine,surf
119,50,machine,toxic
119,190,machine,water pulse
119,70,machine,waterfall
120,30,machine,blizzard
120,220,machine,dive
120,80,machine,double team
120,200,machine,facade
120,120,machine,flash
120,160,machine,frustration
120,190,machine,hail
120,170,machine,hidden power
120,20,machine,ice beam
120,90,machine,light screen
120,140,machine,protect
120,70,machine,psychic
120,180,machine,rain dance
120,100,machine,reflect
120,130,machine,rest
120,150,machine,return
120,210,machine,secret power
120,10,machine,surf
120,50,machine,thunder
120,40,machine,thunderbolt
120,60,machine,toxic
120,230,machine,water pulse
120,110,machine,waterfall
121,30,machine,blizzard
121,240,machine,dive
121,90,machine,double team
121,210,machine,facade
121,130,machine,flash
121,170,machine,frustration
121,200,machine,hail
121,180,machine,hidden power
121,40,machine,hyper beam
121,20,machine,ice beam
121,100,machine,light screen
121,150,machine,protect
121,80,machine,psychic
121,190,machine,rain dance
121,110,machine,reflect
121,140,machine,rest
121,160,machine,return
121,230,machine,secret power
121,220,machine,skill swap
121,10,machine,surf
121,60,machine,thunder
121,50,machine,thunderbolt
121,70,machine,toxic
121,250,machine,water pulse
121,120,machine,waterfall
122,140,machine,attract
122,260,machine,brick break
122,300,machine,calm mind
122,70,machine,double team
122,230,machine,facade
122,100,machine,flash
122,240,machine,focus punch
122,160,machine,frustration
122,180,machine,hidden power
122,10,machine,hyper beam
122,80,machine,light screen
122,130,machine,protect
122,60,machine,psychic
122,190,machine,rain dance
122,90,machine,reflect
122,110,machine,rest
122,150,machine,return
122,170,machine,safeguard
122,290,machine,secret power
122,210,machine,shadow ball
122,310,machine,shock wave
122,270,machine,skill swap
122,280,machine,snatch
122,20,machine,solar beam
122,200,machine,sunny day
122,250,machine,taunt
122,120,machine,thief
122,40,machine,thunder
122,30,machine,thunderbolt
122,220,machine,torment
122,50,machine,toxic
123,180,machine,aerial ace
123,90,machine,attract
123,10,machine,cut
123,40,machine,double team
123,160,machine,facade
123,110,machine,frustration
123,120,machine,hidden power
123,20,machine,hyper beam
123,70,machine,protect
123,130,machine,rain dance
123,50,machine,rest
123,100,machine,return
123,150,machine,rock smash
123,170,machine,secret power
123,80,machine,steel wing
123,140,machine,sunny day
123,60,machine,thief
123,30,machine,toxic
124,130,machine,attract
124,20,machine,blizzard
124,240,machine,brick break
124,270,machine,calm mind
124,60,machine,double team
124,210,machine,facade
124,90,machine,flash
124,220,machine,focus punch
124,150,machine,frustration
124,190,machine,hail
124,160,machine,hidden power
124,30,machine,hyper beam
124,10,machine,ice beam
124,70,machine,light screen
124,120,machine,protect
124,50,machine,psychic
124,170,machine,rain dance
124,80,machine,reflect
124,100,machine,rest
124,140,machine,return
124,260,machine,secret power
124,180,machine,shadow ball
124,250,machine,skill swap
124,230,machine,taunt
124,110,machine,thief
124,200,machine,torment
124,40,machine,toxic
124,280,machine,water pulse
125,130,machine,attract
125,220,machine,brick break
125,70,machine,double team
125,200,machine,facade
125,90,machine,flash
125,210,machine,focus punch
125,150,machine,frustration
125,170,machine,hidden power
125,10,machine,hyper beam
125,160,machine,iron tail
125,80,machine,light screen
125,120,machine,protect
125,60,machine,psychic
125,180,machine,rain dance
125,100,machine,rest
125,140,machine,return
125,190,machine,rock smash
125,230,machine,secret power
125,240,machine,shock wave
125,20,machine,strength
125,110,machine,thief
125,40,machine,thunder
125,30,machine,thunderbolt
125,50,machine,toxic
126,110,machine,attract
126,200,machine,brick break
126,60,machine,double team
126,180,machine,facade
126,70,machine,fire blast
126,10,machine,flamethrower
126,190,machine,focus punch
126,130,machine,frustration
126,150,machine,hidden power
126,20,machine,hyper beam
126,140,machine,iron tail
126,100,machine,protect
126,50,machine,psychic
126,80,machine,rest
126,120,machine,return
126,170,machine,rock smash
126,210,machine,secret power
126,30,machine,strength
126,160,machine,sunny day
126,90,machine,thief
126,40,machine,toxic
127,110,machine,attract
127,200,machine,brick break
127,230,machine,bulk up
127,10,machine,cut
127,50,machine,dig
127,70,machine,double team
127,40,machine,earthquake
127,180,machine,facade
127,190,machine,focus punch
127,130,machine,frustration
127,140,machine,hidden power
127,20,machine,hyper beam
127,100,machine,protect
127,150,machine,rain dance
127,80,machine,rest
127,120,machine,return
127,170,machine,rock smash
127,220,machine,rock tomb
127,210,machine,secret power
127,30,machine,strength
127,160,machine,sunny day
127,90,machine,thief
127,60,machine,toxic
128,170,machine,attract
128,40,machine,blizzard
128,120,machine,double team
128,100,machine,earthquake
128,250,machine,facade
128,130,machine,fire blast
128,10,machine,flamethrower
128,190,machine,frustration
128,210,machine,hidden power
128,50,machine,hyper beam
128,30,machine,ice beam
128,200,machine,iron tail
128,150,machine,protect
128,220,machine,rain dance
128,140,machine,rest
128,180,machine,return
128,240,machine,rock smash
128,270,machine,rock tomb
128,160,machine,sandstorm
128,260,machine,secret power
128,280,machine,shock wave
128,70,machine,solar beam
128,60,machine,strength
128,230,machine,sunny day
128,20,machine,surf
128,90,machine,thunder
128,80,machine,thunderbolt
128,110,machine,toxic
128,290,machine,water pulse
130,180,machine,attract
130,50,machine,blizzard
130,290,machine,dive
130,120,machine,double team
130,100,machine,earthquake
130,260,machine,facade
130,130,machine,fire blast
130,20,machine,flamethrower
130,200,machine,frustration
130,240,machine,hail
130,210,machine,hidden power
130,60,machine,hyper beam
130,40,machine,ice beam
130,160,machine,protect
130,220,machine,rain dance
130,150,machine,rest
130,190,machine,return
130,10,machine,roar
130,230,machine,rock smash
130,170,machine,sandstorm
130,280,machine,secret power
130,70,machine,strength
130,30,machine,surf
130,270,machine,taunt
130,90,machine,thunder
130,80,machine,thunderbolt
130,250,machine,torment
130,110,machine,toxic
130,300,machine,water pulse
130,140,machine,waterfall
131,150,machine,attract
131,40,machine,blizzard
131,260,machine,dive
131,110,machine,double team
131,240,machine,facade
131,170,machine,frustration
131,230,machine,hail
131,200,machine,hidden power
131,50,machine,hyper beam
131,30,machine,ice beam
131,190,machine,iron tail
131,140,machine,protect
131,100,machine,psychic
131,210,machine,rain dance
131,130,machine,rest
131,160,machine,return
131,10,machine,roar
131,220,machine,rock smash
131,180,machine,safeguard
131,250,machine,secret power
131,270,machine,shock wave
131,60,machine,strength
131,20,machine,surf
131,80,machine,thunder
131,70,machine,thunderbolt
131,90,machine,toxic
131,280,machine,water pulse
131,120,machine,waterfall
133,60,machine,attract
133,10,machine,dig
133,30,machine,double team
133,140,machine,facade
133,80,machine,frustration
133,100,machine,hidden power
133,90,machine,iron tail
133,50,machine,protect
133,110,machine,rain dance
133,40,machine,rest
133,70,machine,return
133,150,machine,secret power
133,130,machine,shadow ball
133,120,machine,sunny day
133,20,machine,toxic
134,120,machine,attract
134,40,machine,blizzard
134,60,machine,dig
134,230,machine,dive
134,80,machine,double team
134,210,machine,facade
134,140,machine,frustration
134,200,machine,hail
134,160,machine,hidden power
134,50,machine,hyper beam
134,30,machine,ice beam
134,150,machine,iron tail
134,110,machine,protect
134,170,machine,rain dance
134,100,machine,rest
134,130,machine,return
134,10,machine,roar
134,220,machine,secret power
134,190,machine,shadow ball
134,180,machine,sunny day
134,20,machine,surf
134,70,machine,toxic
134,240,machine,water pulse
134,90,machine,waterfall
135,110,machine,attract
135,50,machine,dig
135,70,machine,double team
135,190,machine,facade
135,80,machine,flash
135,130,machine,frustration
135,150,machine,hidden power
135,20,machine,hyper beam
135,140,machine,iron tail
135,100,machine,protect
135,160,machine,rain dance
135,90,machine,rest
135,120,machine,return
135,10,machine,roar
135,200,machine,secret power
135,180,machine,shadow ball
135,210,machine,shock wave
135,170,machine,sunny day
135,40,machine,thunder
135,30,machine,thunderbolt
135,60,machine,toxic
136,100,machine,attract
136,40,machine,dig
136,60,machine,double team
136,180,machine,facade
136,70,machine,fire blast
136,20,machine,flamethrower
136,120,machine,frustration
136,140,machine,hidden power
136,30,machine,hyper beam
136,130,machine,iron tail
136,200,machine,overheat
136,90,machine,protect
136,150,machine,rain dance
136,80,machine,rest
136,110,machine,return
136,10,machine,roar
136,190,machine,secret power
136,170,machine,shadow ball
136,160,machine,sunny day
136,50,machine,toxic
137,230,machine,aerial ace
137,20,machine,blizzard
137,90,machine,double team
137,210,machine,facade
137,100,machine,flash
137,150,machine,frustration
137,170,machine,hidden power
137,30,machine,hyper beam
137,10,machine,ice beam
137,160,machine,iron tail
137,130,machine,protect
137,80,machine,psychic
137,180,machine,rain dance
137,110,machine,rest
137,140,machine,return
137,220,machine,secret power
137,200,machine,shadow ball
137,240,machine,shock wave
137,40,machine,solar beam
137,190,machine,sunny day
137,120,machine,thief
137,60,machine,thunder
137,50,machine,thunderbolt
137,70,machine,toxic
138,110,machine,attract
138,30,machine,blizzard
138,200,machine,dive
138,50,machine,double team
138,180,machine,facade
138,130,machine,frustration
138,170,machine,hail
138,140,machine,hidden power
138,20,machine,ice beam
138,90,machine,protect
138,150,machine,rain dance
138,70,machine,rest
138,120,machine,return
138,160,machine,rock smash
138,210,machine,rock tomb
138,100,machine,sandstorm
138,190,machine,secret power
138,10,machine,surf
138,80,machine,thief
138,40,machine,toxic
138,220,machine,water pulse
138,60,machine,waterfall
139,120,machine,attract
139,30,machine,blizzard
139,210,machine,dive
139,60,machine,double team
139,190,machine,facade
139,140,machine,frustration
139,180,machine,hail
139,150,machine,hidden power
139,40,machine,hyper beam
139,20,machine,ice beam
139,100,machine,protect
139,160,machine,rain dance
139,80,machine,rest
139,130,machine,return
139,170,machine,rock smash
139,220,machine,rock tomb
139,110,machine,sandstorm
139,200,machine,secret power
139,10,machine,surf
139,90,machine,thief
139,50,machine,toxic
139,230,machine,water pulse
139,70,machine,waterfall
140,230,machine,aerial ace
140,130,machine,attract
140,30,machine,blizzard
140,40,machine,dig
140,60,machine,double team
140,200,machine,facade
140,150,machine,frustration
140,120,machine,giga drain
140,190,machine,hail
140,160,machine,hidden power
140,20,machine,ice beam
140,100,machine,protect
140,170,machine,rain dance
140,80,machine,rest
140,140,machine,return
140,180,machine,rock smash
140,220,machine,rock tomb
140,110,machine,sandstorm
140,210,machine,secret power
140,10,machine,surf
140,90,machine,thief
140,50,machine,toxic
140,240,machine,water pulse
140,70,machine,waterfall
141,270,machine,aerial ace
141,150,machine,attract
141,40,machine,blizzard
141,230,machine,brick break
141,10,machine,cut
141,60,machine,dig
141,250,machine,dive
141,80,machine,double team
141,220,machine,facade
141,170,machine,frustration
141,140,machine,giga drain
141,210,machine,hail
141,180,machine,hidden power
141,50,machine,hyper beam
141,30,machine,ice beam
141,120,machine,protect
141,190,machine,rain dance
141,100,machine,rest
141,160,machine,return
141,200,machine,rock smash
141,260,machine,rock tomb
141,130,machine,sandstorm
141,240,machine,secret power
141,20,machine,surf
141,110,machine,thief
141,70,machine,toxic
141,280,machine,water pulse
141,90,machine,waterfall
142,280,machine,aerial ace
142,150,machine,attract
142,80,machine,double team
142,290,machine,dragon claw
142,60,machine,earthquake
142,240,machine,facade
142,90,machine,fire blast
142,30,machine,flamethrower
142,10,machine,fly
142,170,machine,frustration
142,190,machine,hidden power
142,40,machine,hyper beam
142,180,machine,iron tail
142,120,machine,protect
142,200,machine,rain dance
142,100,machine,rest
142,160,machine,return
142,20,machine,roar
142,220,machine,rock smash
142,270,machine,rock tomb
142,130,machine,sandstorm
142,260,machine,secret power
142,140,machine,steel wing
142,50,machine,strength
142,210,machine,sunny day
142,250,machine,taunt
142,110,machine,thief
142,230,machine,torment
142,70,machine,toxic
143,180,machine,attract
143,40,machine,blizzard
143,270,machine,brick break
143,130,machine,double team
143,100,machine,earthquake
143,250,machine,facade
143,140,machine,fire blast
143,10,machine,flamethrower
143,260,machine,focus punch
143,200,machine,frustration
143,210,machine,hidden power
143,50,machine,hyper beam
143,30,machine,ice beam
143,160,machine,protect
143,120,machine,psychic
143,220,machine,rain dance
143,150,machine,rest
143,190,machine,return
143,290,machine,rock tomb
143,170,machine,sandstorm
143,280,machine,secret power
143,240,machine,shadow ball
143,300,machine,shock wave
143,70,machine,solar beam
143,60,machine,strength
143,230,machine,sunny day
143,20,machine,surf
143,90,machine,thunder
143,80,machine,thunderbolt
143,110,machine,toxic
143,310,machine,water pulse
144,220,machine,aerial ace
144,40,machine,blizzard
144,70,machine,double team
144,200,machine,facade
144,10,machine,fly
144,140,machine,frustration
144,190,machine,hail
144,150,machine,hidden power
144,50,machine,hyper beam
144,30,machine,ice beam
144,100,machine,protect
144,160,machine,rain dance
144,80,machine,reflect
144,90,machine,rest
144,130,machine,return
144,20,machine,roar
144,180,machine,rock smash
144,110,machine,sandstorm
144,210,machine,secret power
144,120,machine,steel wing
144,170,machine,sunny day
144,60,machine,toxic
144,230,machine,water pulse
145,220,machine,aerial ace
145,70,machine,double team
145,200,machine,facade
145,90,machine,flash
145,10,machine,fly
145,150,machine,frustration
145,160,machine,hidden power
145,30,machine,hyper beam
145,80,machine,light screen
145,110,machine,protect
145,170,machine,rain dance
145,100,machine,rest
145,140,machine,return
145,20,machine,roar
145,190,machine,rock smash
145,120,machine,sandstorm
145,210,machine,secret power
145,230,machine,shock wave
145,130,machine,steel wing
145,180,machine,sunny day
145,50,machine,thunder
145,40,machine,thunderbolt
145,60,machine,toxic
146,220,machine,aerial ace
146,60,machine,double team
146,190,machine,facade
146,70,machine,fire blast
146,30,machine,flamethrower
146,10,machine,fly
146,130,machine,frustration
146,150,machine,hidden power
146,40,machine,hyper beam
146,210,machine,overheat
146,90,machine,protect
146,160,machine,rain dance
146,80,machine,rest
146,120,machine,return
146,20,machine,roar
146,180,machine,rock smash
146,140,machine,safeguard
146,100,machine,sandstorm
146,200,machine,secret power
146,110,machine,steel wing
146,170,machine,sunny day
146,50,machine,toxic
147,140,machine,attract
147,40,machine,blizzard
147,90,machine,double team
147,230,machine,facade
147,100,machine,fire blast
147,10,machine,flamethrower
147,160,machine,frustration
147,220,machine,hail
147,190,machine,hidden power
147,50,machine,hyper beam
147,30,machine,ice beam
147,180,machine,iron tail
147,130,machine,protect
147,200,machine,rain dance
147,120,machine,rest
147,150,machine,return
147,170,machine,safeguard
147,240,machine,secret power
147,250,machine,shock wave
147,210,machine,sunny day
147,20,machine,surf
147,70,machine,thunder
147,60,machine,thunderbolt
147,80,machine,toxic
147,260,machine,water pulse
147,110,machine,waterfall
148,140,machine,attract
148,40,machine,blizzard
148,90,machine,double team
148,230,machine,facade
148,100,machine,fire blast
148,10,machine,flamethrower
148,160,machine,frustration
148,220,machine,hail
148,190,machine,hidden power
148,50,machine,hyper beam
148,30,machine,ice beam
148,180,machine,iron tail
148,130,machine,protect
148,200,machine,rain dance
148,120,machine,rest
148,150,machine,return
148,170,machine,safeguard
148,240,machine,secret power
148,250,machine,shock wave
148,210,machine,sunny day
148,20,machine,surf
148,70,machine,thunder
148,60,machine,thunderbolt
148,80,machine,toxic
148,260,machine,water pulse
148,110,machine,waterfall
149,370,machine,aerial ace
149,210,machine,attract
149,70,machine,blizzard
149,330,machine,brick break
149,10,machine,cut
149,350,machine,dive
149,140,machine,double team
149,380,machine,dragon claw
149,120,machine,earthquake
149,310,machine,facade
149,150,machine,fire blast
149,40,machine,flamethrower
149,20,machine,fly
149,320,machine,focus punch
149,230,machine,frustration
149,300,machine,hail
149,260,machine,hidden power
149,80,machine,hyper beam
149,60,machine,ice beam
149,250,machine,iron tail
149,180,machine,protect
149,270,machine,rain dance
149,170,machine,rest
149,220,machine,return
149,30,machine,roar
149,290,machine,rock smash
149,360,machine,rock tomb
149,240,machine,safeguard
149,190,machine,sandstorm
149,340,machine,secret power
149,390,machine,shock wave
149,200,machine,steel wing
149,90,machine,strength
149,280,machine,sunny day
149,50,machine,surf
149,110,machine,thunder
149,100,machine,thunderbolt
149,130,machine,toxic
149,400,machine,water pulse
149,160,machine,waterfall
150,390,machine,aerial ace
150,30,machine,blizzard
150,340,machine,brick break
150,400,machine,bulk up
150,410,machine,calm mind
150,120,machine,double team
150,90,machine,earthquake
150,310,machine,facade
150,150,machine,fire blast
150,10,machine,flamethrower
150,160,machine,flash
150,320,machine,focus punch
150,210,machine,frustration
150,290,machine,hail
150,240,machine,hidden power
150,40,machine,hyper beam
150,20,machine,ice beam
150,230,machine,iron tail
150,130,machine,light screen
150,180,machine,protect
150,110,machine,psychic
150,250,machine,rain dance
150,140,machine,reflect
150,170,machine,rest
150,200,machine,return
150,280,machine,rock smash
150,380,machine,rock tomb
150,220,machine,safeguard
150,190,machine,sandstorm
150,370,machine,secret power
150,270,machine,shadow ball
150,420,machine,shock wave
150,350,machine,skill swap
150,360,machine,snatch
